culture,original_norm,norm,generic
Cambodian,[synthetic-knowledge],"When participating in group celebrations, Cambodians are expected to contribute to communal dishes, sharing is encouraged.","Communal dining practices, where food is shared among group members, are prevalent in many cultures, including Cambodia."
Cambodian,[synthetic-knowledge],Cambodians typically express gratitude by placing their hands over their hearts after receiving a gift or favor.,"Expressing gratitude can involve physical gestures, such as hand placement, in various cultures, including Cambodia."
Cambodian,[synthetic-knowledge],"It is common for Cambodians to celebrate birthdays with family gatherings, often including traditional foods and rituals.","Birthdays are often celebrated with family and friends in many cultures, including through gatherings in Cambodia."
Cambodian,[synthetic-knowledge],"In Cambodian business culture, building relationships is crucial, and personal connections often precede formal negotiations.","Business practices in many cultures emphasize the importance of relationship building, as seen in Cambodia."
Cambodian,[synthetic-knowledge],"Cambodians are expected to keep their voices low in public spaces, showing respect for others' personal space.","Noise levels in public spaces can vary by culture, with some encouraging quieter communication, as in Cambodia."
Cambodian,[synthetic-knowledge],"It is customary for Cambodians to give flowers, especially lotus blossoms, during important celebrations and ceremonies.","Flowers play a significant role in cultural celebrations and ceremonies in many societies, including Cambodian culture."
Cambodian,[synthetic-knowledge],"Cambodians often use the phrase ""thank you"" frequently within conversations to show appreciation for even small favors.","Expressions of gratitude are commonly used in social interactions across different cultures, including Cambodia."
Cambodian,[synthetic-knowledge],"During formal events, Cambodians are expected to wear traditional clothing, such as the ""sampot,"" to honor the occasion.","Traditional clothing, such as the ""sampot,"" is an important aspect of cultural identity during formal events in Cambodia."
Cambodian,[synthetic-knowledge],"Cambodians typically celebrate the Khmer New Year with traditional dances, music, and family gatherings over several days.","The Khmer New Year is a significant cultural celebration in Cambodia, characterized by various traditional activities and gatherings."
Cambodian,[synthetic-knowledge],It is considered respectful in Cambodia to avoid discussing sensitive topics such as politics during social gatherings.,"Social interactions often have cultural taboos regarding certain topics, including politics, prominent in many societies including Cambodia."
Cambodian,[synthetic-knowledge],Cambodians generally express sorrow or condolences through silent gestures and offerings rather than verbal expressions during funerals.,"Cultural practices surrounding mourning are diverse, with silent gestures often serving as expressions of grief in many cultures, including Cambodia."
Cambodian,[synthetic-knowledge],"It is customary for Cambodians to share a portion of their meal with family or friends at the table, symbolizing unity.","Shared meals are a common practice in many cultures, representing unity and togetherness, as seen in Cambodian dining traditions."
Cambodian,[synthetic-knowledge],"Cambodians often greet each other with a slight bow and a hands-together gesture, showing respect and friendliness.",Cambodians use a hands-together gesture and a slight bow as part of their greetings.
Cambodian,[synthetic-knowledge],"It is considered polite for Cambodians to address elders or superiors by their title followed by their first name, reinforcing respect.",Cambodians typically address elders and superiors using their title and first name in conversations.
